TimeSeconds,ThrottlePercent,Brake,RPM,SpeedMPH,Gear,TorqueRatioBefore,TorqueRatioAfter,ImpellerTorque,TurbineTorque
16.01,100,0,3661.12047786602,108.084990495931,4,0.999416015187686,0.999416015187686,330.185874994647,329.993051458409
16.02,100,0,3661.81244814504,108.111431187753,4,0.999421043506523,0.999421043506523,330.160648962035,329.969500310428
16.03,100,0,3662.50408980403,108.137862090828,4,0.99942606985339,0.99942606985339,330.135434915725,329.945960237163
16.04,100,0,3663.19540299617,108.164283207435,4,0.99943109422888,0.99943109422888,330.110232850134,329.92243123356
16.05,100,0,3663.88638787457,108.190694539852,4,0.999436116633585,0.999436116633585,330.085042759677,329.898913294562
16.06,100,0,3664.57704459226,108.21709609036,4,0.9994411370681,0.9994411370681,330.059864638775,329.875406415121
16.07,100,0,3665.26737330222,108.243487861239,4,0.999446155533018,0.999446155533018,330.03469848185,329.851910590184
16.08,100,0,3665.95737415733,108.26986985477,4,0.999451172028931,0.999451172028931,330.009544283329,329.828425814706
16.09,100,0,3666.64704731041,108.296242073235,4,0.999456186556432,0.999456186556432,329.984402037637,329.804952083641
16.1,100,0,3667.33639291421,108.322604518917,4,0.999461199116116,0.999461199116116,329.959271739207,329.781489391948
16.11,100,0,3668.02541112142,108.348957194098,4,0.999466209708574,0.999466209708574,329.934153382471,329.758037734585
16.12,100,0,3668.71410208462,108.375300101062,4,0.999471218334399,0.999471218334399,329.909046961864,329.734597106514
16.13,100,0,3669.40246595636,108.401633242093,4,0.999476224994184,0.999476224994184,329.883952471825,329.711167502701
16.14,100,0,3670.09050288909,108.427956619476,4,0.999481229688522,0.999481229688522,329.858869906795,329.68774891811
16.15,100,0,3670.77821303521,108.454270235496,4,0.999486232418006,0.999486232418006,329.833799261218,329.664341347711
16.16,100,0,3671.46559654703,108.480574092438,4,0.999491233183228,0.999491233183228,329.808740529538,329.640944786475
16.17,100,0,3672.15265357679,108.50686819259,4,0.999496231984781,0.999496231984781,329.783693706206,329.617559229376
16.18,100,0,3672.83938427667,108.533152538238,4,0.999501228823256,0.999501228823256,329.758658785673,329.594184671389
16.19,100,0,3673.52578879877,108.55942713167,4,0.999506223699247,0.999506223699247,329.733635762392,329.570821107491
16.2,100,0,3674.21186729511,108.585691975174,4,0.999511216613346,0.999511216613346,329.708624630819,329.547468532663
16.21,100,0,3674.89761991766,108.611947071039,4,0.999516207566145,0.999516207566145,329.683625385413,329.524126941886
16.22,100,0,3675.58304681831,108.638192421555,4,0.999521196558237,0.999521196558237,329.658638020638,329.500796330147
16.23,100,0,3676.26814814886,108.66442802901,4,0.999526183590213,0.999526183590213,329.633662530956,329.477476692431
16.24,100,0,3676.95292406107,108.690653895696,4,0.999531168662665,0.999531168662665,329.608698910835,329.454168023728
16.25,100,0,3677.6373747066,108.716870023904,4,0.999536151776185,0.999536151776185,329.583747154744,329.430870319028
16.26,100,0,3678.32150023705,108.743076415926,4,0.999541132931367,0.999541132931367,329.558807257156,329.407583573327
16.27,100,0,3679.00530080395,108.769273074053,4,0.9995461121288,0.9995461121288,329.533879212543,329.384307781619
16.28,100,0,3679.68877655876,108.795460000579,4,0.999551089369078,0.999551089369078,329.508963015386,329.361042938904
16.29,100,0,3680.37192765287,108.821637197797,4,0.999556064652791,0.999556064652791,329.484058660162,329.337789040181
16.3,100,0,3681.05475423759,108.847804668,4,0.999561037980532,0.999561037980532,329.459166141355,329.314546080453
16.31,100,0,3681.73725646416,108.873962413484,4,0.999566009352892,0.999566009352892,329.434285453448,329.291314054725
16.32,100,0,3682.41943448376,108.900110436543,4,0.999570978770463,0.999570978770463,329.40941659093,329.268092958003
16.33,100,0,3683.10128844749,108.926248739473,4,0.999575946233836,0.999575946233836,329.384559548291,329.244882785299
16.34,100,0,3683.78281850638,108.952377324571,4,0.999580911743602,0.999580911743602,329.359714320024,329.221683531622
16.35,100,0,3684.46402481138,108.978496194133,4,0.999585875300354,0.999585875300354,329.334880900624,329.198495191988
16.36,100,0,3685.14490751339,109.004605350456,4,0.999590836904681,0.999590836904681,329.310059284588,329.175317761411
16.37,100,0,3685.82546676323,109.030704795838,4,0.999595796557176,0.999595796557176,329.285249466418,329.152151234912
16.38,100,0,3686.50570271163,109.056794532579,4,0.99960075425843,0.99960075425843,329.260451440616,329.128995607511
16.39,100,0,3687.18561550928,109.082874562976,4,0.999605710009033,0.999605710009033,329.235665201688,329.105850874229
16.4,100,0,3687.86520530678,109.10894488933,4,0.999610663809577,0.999610663809577,329.210890744142,329.082717030094
16.41,100,0,3688.54447225466,109.13500551394,4,0.999615615660652,0.999615615660652,329.186128062489,329.059594070132
16.42,100,0,3689.22341650339,109.161056439107,4,0.99962056556285,0.99962056556285,329.161377151242,329.036481989371
16.43,100,0,3689.90203820335,109.187097667133,4,0.999625513516762,0.999625513516762,329.136638004917,329.013380782846
16.44,100,0,3690.58033750487,109.21312920032,4,0.999630459522977,0.999630459522977,329.111910618032,328.990290445588
16.45,100,0,3691.25831455821,109.239151040969,4,0.999635403582087,0.999635403582087,329.087194985109,328.967210972636
16.46,100,0,3691.93596951353,109.265163191384,4,0.999640345694683,0.999640345694683,329.062491100671,328.944142359028
16.47,100,0,3692.61330252095,109.291165653868,4,0.999645285861354,0.999645285861354,329.037798959243,328.921084599804
16.48,100,0,3693.29031373051,109.317158430725,4,0.999650224082692,0.999650224082692,329.013118555355,328.898037690006
16.49,100,0,3693.96700329217,109.343141524259,4,0.999655160359287,0.999655160359287,328.988449883538,328.875001624682
16.5,100,0,3694.64337135584,109.369114936777,4,0.999660094691729,0.999660094691729,328.963792938326,328.851976398878
16.51,100,0,3695.31941807134,109.395078670583,4,0.999665027080609,0.999665027080609,328.939147714255,328.828962007643
16.52,100,0,3695.99514358843,109.421032727984,4,0.999669957526516,0.999669957526516,328.914514205864,328.805958446031
16.53,100,0,3696.67054805679,109.446977111286,4,0.999674886030041,0.999674886030041,328.889892407695,328.782965709095
16.54,100,0,3697.34563162604,109.472911822797,4,0.999679812591775,0.999679812591775,328.865282314291,328.759983791891
16.55,100,0,3698.02039444573,109.498836864825,4,0.999684737212306,0.999684737212306,328.840683920199,328.737012689479
16.56,100,0,3698.69483666533,109.524752239678,4,0.999689659892225,0.999689659892225,328.816097219967,328.714052396918
16.57,100,0,3699.36895843425,109.550657949665,4,0.999694580632122,0.999694580632122,328.791522208149,328.691102909273
16.58,100,0,3700.04275990182,109.576553997095,4,0.999699499432587,0.999699499432587,328.766958879298,328.668164221608
16.59,100,0,3700.71624121732,109.602440384279,4,0.999704416294209,0.999704416294209,328.74240722797,328.645236328991
16.6,100,0,3701.38940252992,109.628317113526,4,0.999709331217579,0.999709331217579,328.717867248725,328.622319226492
16.61,100,0,3702.06224398877,109.654184187149,4,0.999714244203285,0.999714244203285,328.693338936125,328.599412909182
16.62,100,0,3702.73476574291,109.680041607458,4,0.999719155251918,0.999719155251918,328.668822284734,328.576517372137
16.63,100,0,3703.40696794132,109.705889376766,4,0.999724064364067,0.999724064364067,328.644317289118,328.553632610431
16.64,100,0,3704.07885073294,109.731727497386,4,0.999728971540321,0.999728971540321,328.619823943848,328.530758619145
16.65,100,0,3704.75041426659,109.75755597163,4,0.999733876781269,0.999733876781269,328.595342243496,328.507895393358
16.66,100,0,3705.42165869106,109.783374801813,4,0.999738780087501,0.999738780087501,328.570872182636,328.485042928155
16.67,100,0,3706.09258415504,109.809183990248,4,0.999743681459607,0.999743681459607,328.546413755844,328.462201218619
16.68,100,0,3706.76319080719,109.834983539252,4,0.999748580898175,0.999748580898175,328.521966957701,328.439370259839
16.69,100,0,3707.43347879606,109.860773451138,4,0.999753478403795,0.999753478403795,328.497531782788,328.416550046903
16.7,100,0,3708.10344827014,109.886553728222,4,0.999758373977055,0.999758373977055,328.47310822569,328.393740574905
16.71,100,0,3708.77309937788,109.912324372822,4,0.999763267618544,0.999763267618544,328.448696280996,328.370941838939
16.72,100,0,3709.44243226761,109.938085387254,4,0.999768159328852,0.999768159328852,328.424295943292,328.348153834099
16.73,100,0,3710.11144708764,109.963836773836,4,0.999773049108567,0.999773049108567,328.399907207173,328.325376555485
16.74,100,0,3710.78014398617,109.989578534884,4,0.999777936958277,0.999777936958277,328.375530067233,328.302609998199
16.75,100,0,3711.44852311136,110.015310672719,4,0.999782822878573,0.999782822878573,328.351164518069,328.279854157341
16.76,100,0,3712.11658461129,110.041033189659,4,0.999787706870042,0.999787706870042,328.32681055428,328.257109028018
16.77,100,0,3712.78432863397,110.066746088023,4,0.999792588933272,0.999792588933272,328.302468170471,328.234374605338
16.78,100,0,3713.45175532733,110.092449370131,4,0.999797469068853,0.999797469068853,328.278137361244,328.211650884409
16.79,100,0,3714.11886483924,110.118143038305,4,0.999802347277372,0.999802347277372,328.253818121208,328.188937860343
16.8,100,0,3714.78565731752,110.143827094865,4,0.999807223559419,0.999807223559419,328.22951044497,328.166235528253
16.81,100,0,3715.45213290988,110.169501542132,4,0.999812097915581,0.999812097915581,328.205214327147,328.143543883257
16.82,100,0,3716.118291764,110.195166382429,4,0.999816970346447,0.999816970346447,328.18092976235,328.120862920473
16.83,100,0,3716.78413402747,110.220821618078,4,0.999821840852604,0.999821840852604,328.156656745198,328.09819263502
16.84,100,0,3717.44965984781,110.246467251403,4,0.999826709434641,0.999826709434641,328.13239527031,328.075533022022
16.85,100,0,3718.11486937247,110.272103284728,4,0.999831576093147,0.999831576093147,328.10814533231,328.052884076603
16.86,100,0,3718.77976274885,110.297729720375,4,0.999836440828707,0.999836440828707,328.083906925821,328.03024579389
16.87,100,0,3719.44434012426,110.32334656067,4,0.999841303641912,0.999841303641912,328.059680045472,328.007618169013
16.88,100,0,3720.10860164596,110.348953807938,4,0.999846164533349,0.999846164533349,328.035464685891,327.985001197103
16.89,100,0,3720.77254746111,110.374551464506,4,0.999851023503604,0.999851023503604,328.011260841713,327.962394873294
16.9,100,0,3721.43617771683,110.400139532698,4,0.999855880553267,0.999855880553267,327.98706850757,327.939799192721
16.91,100,0,3722.09949256016,110.425718014841,4,0.999860735682924,0.999860735682924,327.962887678102,327.917214150523
16.92,100,0,3722.76249213808,110.451286913264,4,0.999865588893163,0.999865588893163,327.938718347947,327.894639741839
16.93,100,0,3723.42517659749,110.476846230292,4,0.999870440184572,0.999870440184572,327.914560511749,327.872075961813
16.94,100,0,3724.08754608522,110.502395968256,4,0.999875289557738,0.999875289557738,327.890414164151,327.849522805588
16.95,100,0,3724.74960074804,110.527936129483,4,0.999880137013249,0.999880137013249,327.866279299802,327.826980268311
16.96,100,0,3725.41134073264,110.553466716302,4,0.999884982551691,0.999884982551691,327.842155913352,327.804448345131
16.97,100,0,3726.07276618567,110.578987731043,4,0.999889826173652,0.999889826173652,327.818043999451,327.781927031198
16.98,100,0,3726.73387725367,110.604499176037,4,0.999894667879719,0.999894667879719,327.793943552757,327.759416321668
16.99,100,0,3727.39467408314,110.630001053614,4,0.99989950767048,0.99989950767048,327.769854567925,327.736916211693
17,100,0,3728.0551568205,110.655493366105,4,0.99990434554652,0.99990434554652,327.745777039617,327.714426696434
17.01,100,0,3728.71532561211,110.680976115842,4,0.999909181508428,0.999909181508428,327.721710962493,327.691947771048
17.02,100,0,3729.37518060426,110.706449305156,4,0.999914015556789,0.999914015556789,327.697656331219,327.669479430698
17.03,100,0,3730.03472194315,110.731912936382,4,0.999918847692192,0.999918847692192,327.673613140463,327.647021670548
17.04,100,0,3730.69394977495,110.757367011851,4,0.999923677915221,0.999923677915221,327.649581384893,327.624574485765
17.05,100,0,3731.35286424573,110.782811533898,4,0.999928506226465,0.999928506226465,327.625561059183,327.602137871516
17.06,100,0,3732.0114655015,110.808246504856,4,0.99993333262651,0.99993333262651,327.601552158006,327.579711822972
17.07,100,0,3732.66975368821,110.83367192706,4,0.999938157115942,0.999938157115942,327.577554676041,327.557296335307
17.08,100,0,3733.32772895174,110.859087802845,4,0.999942979695348,0.999942979695348,327.553568607966,327.534891403694
17.09,100,0,3733.98539143789,110.884494134547,4,0.999947800365314,0.999947800365314,327.529593948465,327.512497023312
17.1,100,0,3734.6427412924,110.909890924502,4,0.999952619126427,0.999952619126427,327.50563069222,327.490113189338
17.11,100,0,3735.29977866095,110.935278175046,4,0.999957435979272,0.999957435979272,327.481678833923,327.467739896957
17.12,100,0,3735.95650368914,110.960655888517,4,0.999962250924436,0.999962250924436,327.457738368257,327.445377141348
17.13,100,0,3736.6129165225,110.986024067251,4,0.999967063962505,0.999967063962505,327.433809289919,327.4230249177
17.14,100,0,3737.2690173065,111.011382713588,4,0.999971875094066,0.999971875094066,327.409891593603,327.4006832212
17.15,100,0,3737.92480618655,111.036731829864,4,0.999976684319703,0.999976684319703,327.385985274003,327.378352047037
17.16,100,0,3738.58028330796,111.06207141842,4,0.999981491640004,0.999981491640004,327.362090325822,327.356031390405
17.17,100,0,3739.23544881602,111.087401481595,4,0.999986297055554,0.999986297055554,327.338206743759,327.333721246497
17.18,100,0,3739.8903028559,111.112722021728,4,0.999991100566938,0.999991100566938,327.314334522521,327.311421610511
17.19,100,0,3740.54484557275,111.13803304116,4,0.999995902174743,0.999995902174743,327.290473656813,327.289132477643
17.2,100,0,3741.19907711161,111.163334542232,4,1.00000070187955,1.00000070187955,327.266624141345,327.266853843097
17.21,100,0,3741.85299761749,111.188626527285,4,1.00000549968196,1.00000549968196,327.24278597083,327.244585702075
17.22,100,0,3742.50660723531,111.21390899866,4,1.00001029558253,1.00001029558253,327.218959139979,327.22232804978
17.23,100,0,3743.15990610991,111.239181958701,4,1.00001508958188,1.00001508958188,327.195143643512,327.200080881421
17.24,100,0,3743.81289438611,111.26444540975,4,1.00001988168057,1.00001988168057,327.171339476146,327.177844192208
17.25,100,0,3744.4655722086,111.289699354149,4,1.00002467187919,1.00002467187919,327.147546632604,327.155617977352
17.26,100,0,3745.11793972206,111.314943794243,4,1.00002946017833,1.00002946017833,327.12376510761,327.133402232066
17.27,100,0,3745.76999707106,111.340178732376,4,1.00003424657858,1.00003424657858,327.099994895889,327.111196951566
17.28,100,0,3746.42174440013,111.365404170893,4,1.00003903108051,1.00003903108051,327.076235992171,327.089002131071
17.29,100,0,3747.07318185371,111.390620112138,4,1.00004381368472,1.00004381368472,327.052488391187,327.0668177658
17.3,100,0,3747.7243095762,111.415826558457,4,1.00004859439179,1.00004859439179,327.028752087672,327.044643850976
17.31,100,0,3748.3751277119,111.441023512195,4,1.0000533732023,1.0000533732023,327.005027076362,327.022480381823
17.32,100,0,3749.02563640506,111.466210975701,4,1.00005815011683,1.00005815011683,326.981313351994,327.000327353568
17.33,100,0,3749.67583579988,111.491388951319,4,1.00006292513599,1.00006292513599,326.957610909312,326.97818476144
17.34,100,0,3750.32572604046,111.516557441398,4,1.00006769826034,1.00006769826034,326.933919743056,326.956052600667
17.35,100,0,3750.97530727085,111.541716448286,4,1.00007246949047,1.00007246949047,326.910239847976,326.933930866486
17.36,100,0,3751.62457963503,111.56686597433,4,1.00007723882697,1.00007723882697,326.886571218818,326.91181955413
17.37,100,0,3752.27354327691,111.59200602188,4,1.00008200627042,1.00008200627042,326.862913850334,326.889718658836
17.38,100,0,3752.92219834034,111.617136593284,4,1.0000867718214,1.0000867718214,326.839267737276,326.867628175844
17.39,100,0,3753.5705449691,111.642257690893,4,1.00009153548051,1.00009153548051,326.815632874402,326.845548100396
17.4,100,0,3754.2185833069,111.667369317056,4,1.00009629724832,1.00009629724832,326.792009256469,326.823478427734
17.41,100,0,3754.86631349739,111.692471474124,4,1.00010105712542,1.00010105712542,326.768396878238,326.801419153105
17.42,100,0,3755.51373568414,111.717564164447,4,1.00010581511239,1.00010581511239,326.744795734472,326.779370271757
17.43,100,0,3756.16085001066,111.742647390379,4,1.00011057120982,1.00011057120982,326.721205819936,326.757331778939
17.44,100,0,3756.8076566204,111.767721154269,4,1.00011532541829,1.00011532541829,326.6976271294,326.735303669904
17.45,100,0,3757.45415565674,111.792785458471,4,1.00012007773839,1.00012007773839,326.674059657632,326.713285939905
17.46,100,0,3758.10034726298,111.817840305338,4,1.00012482817069,1.00012482817069,326.650503399405,326.6912785842
17.47,100,0,3758.74623158236,111.842885697222,4,1.00012957671579,1.00012957671579,326.626958349496,326.669281598047
17.48,100,0,3759.39180875808,111.867921636477,4,1.00013432337426,1.00013432337426,326.603424502682,326.647294976706
17.49,100,0,3760.03707893322,111.892948125458,4,1.00013906814669,1.00013906814669,326.579901853743,326.62531871544
17.5,100,0,3760.68204225084,111.917965166519,4,1.00014381103367,1.00014381103367,326.556390397461,326.603352809515
17.51,100,0,3761.32669885392,111.942972762014,4,1.00014855203577,1.00014855203577,326.532890128622,326.581397254196
17.52,100,0,3761.97104888535,111.967970914301,4,1.00015329115358,1.00015329115358,326.509401042013,326.559452044754
17.53,100,0,3762.615092488,111.992959625733,4,1.00015802838769,1.00015802838769,326.485923132423,326.537517176459
17.54,100,0,3763.25882980462,112.017938898668,4,1.00016276373867,1.00016276373867,326.462456394645,326.515592644584
17.55,100,0,3763.90226097794,112.042908735463,4,1.00016749720711,1.00016749720711,326.439000823475,326.493678444406
17.56,100,0,3764.5453861506,112.067869138474,4,1.0001722287936,1.0001722287936,326.415556413708,326.471774571201
17.57,100,0,3765.18820546516,112.092820110059,4,1.00017695849871,1.00017695849871,326.392123160143,326.449881020249
17.58,100,0,3765.83071906416,112.117761652577,4,1.00018168632303,1.00018168632303,326.368701057584,326.427997786832
17.59,100,0,3766.47292709002,112.142693768385,4,1.00018641226715,1.00018641226715,326.345290100834,326.406124866235
17.6,100,0,3767.11482968512,112.167616459844,4,1.00019113633164,1.00019113633164,326.3218902847,326.384262253742
17.61,100,0,3767.75642699179,112.192529729311,4,1.00019585851709,1.00019585851709,326.298501603991,326.362409944642
17.62,100,0,3768.39771915225,112.217433579147,4,1.00020057882407,1.00020057882407,326.275124053518,326.340567934225
17.63,100,0,3769.0387063087,112.242328011712,4,1.00020529725319,1.00020529725319,326.251757628096,326.318736217784
17.64,100,0,3769.67938860325,112.267213029367,4,1.000210013805,1.000210013805,326.228402322541,326.296914790613
17.65,100,0,3770.31976617793,112.292088634473,4,1.00021472848011,1.00021472848011,326.205058131672,326.275103648008
17.66,100,0,3770.95983917474,112.316954829391,4,1.00021944127909,1.00021944127909,326.181725050309,326.253302785268
17.67,100,0,3771.59960773558,112.341811616483,4,1.00022415220252,1.00022415220252,326.158403073277,326.231512197695
17.68,100,0,3772.23907200231,112.366658998112,4,1.00022886125098,1.00022886125098,326.1350921954,326.209731880589
17.69,100,0,3772.87823211671,112.391496976641,4,1.00023356842507,1.00023356842507,326.111792411509,326.187961829257
17.7,100,0,3773.51708822049,112.416325554431,4,1.00023827372535,1.00023827372535,326.088503716432,326.166202039006
17.71,100,0,3774.1556404553,112.441144733849,4,1.00024297715241,1.00024297715241,326.065226105005,326.144452505145
17.72,100,0,3774.79388896273,112.465954517256,4,1.00024767870684,1.00024767870684,326.04195957206,326.122713222984
17.73,100,0,3775.4318338843,112.490754907018,4,1.00025237838922,1.00025237838922,326.018704112438,326.100984187838
17.74,100,0,3776.06947536146,112.515545905499,4,1.00025707620012,1.00025707620012,325.995459720978,326.079265395021
17.75,100,0,3776.7068135356,112.540327515066,4,1.00026177214014,1.00026177214014,325.972226392523,326.057556839851
17.76,100,0,3777.34384854803,112.565099738083,4,1.00026646620984,1.00026646620984,325.949004121917,326.035858517647
17.77,100,0,3777.98058054002,112.589862576917,4,1.00027115840982,1.00027115840982,325.925792904009,326.014170423733
17.78,100,0,3778.61700965275,112.614616033933,4,1.00027584874065,1.00027584874065,325.902592733649,325.992492553431
17.79,100,0,3779.25313602735,112.6393601115,4,1.00028053720292,1.00028053720292,325.879403605687,325.970824902065
17.8,100,0,3779.88895980487,112.664094811985,4,1.00028522379721,1.00028522379721,325.85622551498,325.949167464966
17.81,100,0,3780.52448112631,112.688820137755,4,1.0002899085241,1.0002899085241,325.833058456384,325.927520237463
17.82,100,0,3781.1597001326,112.713536091178,4,1.00029459138417,1.00029459138417,325.809902424759,325.905883214889
17.83,100,0,3781.79461696459,112.738242674624,4,1.00029927237799,1.00029927237799,325.786757414965,325.884256392576
17.84,100,0,3782.42923176309,112.76293989046,4,1.00030395150617,1.00030395150617,325.763623421869,325.862639765862
17.85,100,0,3783.06354466882,112.787627741057,4,1.00030862876926,1.00030862876926,325.740500440335,325.841033330085
17.86,100,0,3783.69755582245,112.812306228784,4,1.00031330416786,1.00031330416786,325.717388465234,325.819437080585
17.87,100,0,3784.33126536458,112.836975356012,4,1.00031797770255,1.00031797770255,325.694287491435,325.797851012705
17.88,100,0,3784.96467343574,112.86163512511,4,1.0003226493739,1.0003226493739,325.671197513813,325.776275121789
17.89,100,0,3785.5977801764,112.886285538451,4,1.0003273191825,1.0003273191825,325.648118527245,325.754709403186
17.9,100,0,3786.23058572697,112.910926598405,4,1.00033198712893,1.00033198712893,325.625050526607,325.733153852241
17.91,100,0,3786.86309022778,112.935558307345,4,1.00033665321377,1.00033665321377,325.601993506782,325.711608464307
17.92,100,0,3787.49529381912,112.960180667642,4,1.0003413174376,1.0003413174376,325.578947462652,325.690073234737
17.93,100,0,3788.12719664118,112.98479368167,4,1.000345979801,1.000345979801,325.555912389103,325.668548158886
17.94,100,0,3788.7587988341,113.009397351801,4,1.00035064030455,1.00035064030455,325.532888281022,325.64703323211
17.95,100,0,3789.39010053798,113.033991680408,4,1.00035529894883,1.00035529894883,325.509875133301,325.62552844977
17.96,100,0,3790.02110189282,113.058576669866,4,1.00035995573442,1.00035995573442,325.48687294083,325.604033807224
17.97,100,0,3790.65180303856,113.083152322548,4,1.00036461066191,1.00036461066191,325.463881698506,325.582549299839
17.98,100,0,3791.28220411509,113.107718640829,4,1.00036926373186,1.00036926373186,325.440901401227,325.561074922979
17.99,100,0,3791.91230526224,113.132275627085,4,1.00037391494487,1.00037391494487,325.41793204389,325.53961067201
18,100,0,3792.54210661974,113.156823283691,4,1.00037856430151,1.00037856430151,325.394973621399,325.518156542303
18.01,100,0,3793.17160832729,113.181361613021,4,1.00038321180236,1.00038321180236,325.372026128658,325.496712529229
18.02,100,0,3793.80081052452,113.205890617454,4,1.00038785744801,1.00038785744801,325.349089560574,325.475278628162
18.03,100,0,3794.42971335097,113.230410299364,4,1.00039250123902,1.00039250123902,325.326163912056,325.453854834477
18.04,100,0,3795.05831694615,113.25492066113,4,1.00039714317599,1.00039714317599,325.303249178014,325.432441143552
18.05,100,0,3795.68662144949,113.279421705127,4,1.00040178325949,1.00040178325949,325.280345353365,325.411037550768
18.06,100,0,3796.31462700033,113.303913433735,4,1.00040642149009,1.00040642149009,325.257452433023,325.389644051505
18.07,100,0,3796.942333738,113.328395849331,4,1.00041105786839,1.00041105786839,325.234570411906,325.368260641147
18.08,100,0,3797.56974180171,113.352868954294,4,1.00041569239496,1.00041569239496,325.211699284936,325.346887315082
18.09,100,0,3798.19685133064,113.377332751002,4,1.00042032507038,1.00042032507038,325.188839047037,325.325524068696
18.1,100,0,3798.8236624639,113.401787241835,4,1.00042495589522,1.00042495589522,325.165989693133,325.30417089738
18.11,100,0,3799.45017534053,113.426232429172,4,1.00042958487008,1.00042958487008,325.143151218153,325.282827796526
18.12,100,0,3800.07639009949,113.450668315393,4,1.00043421199552,1.00043421199552,325.120323617027,325.261494761528
18.13,100,0,3800.70230687971,113.475094902879,4,1.00043883727212,1.00043883727212,325.097506884687,325.240171787783
18.14,100,0,3801.32792582003,113.499512194011,4,1.00044346070047,1.00044346070047,325.074701016069,325.218858870688
18.15,100,0,3801.95324705923,113.523920191169,4,1.00044808228115,1.00044808228115,325.051906006109,325.197556005645
18.16,100,0,3802.57827073604,113.548318896736,4,1.00045270201473,1.00045270201473,325.029121849749,325.176263188055
18.17,100,0,3803.2029969891,113.572708313092,4,1.00045731990179,1.00045731990179,325.006348541928,325.154980413323
18.18,100,0,3803.82742595701,113.597088442621,4,1.0004619359429,1.0004619359429,324.983586077592,325.133707676856
18.19,100,0,3804.45155777828,113.621459287704,4,1.00046655013866,1.00046655013866,324.960834451687,325.112444974061
18.2,100,0,3805.07539259139,113.645820850726,4,1.00047116248964,1.00047116248964,324.938093659164,325.09119230035
18.21,100,0,3805.69893053473,113.670173134068,4,1.00047577299641,1.00047577299641,324.915363694971,325.069949651136
18.22,100,0,3806.32217174663,113.694516140116,4,1.00048038165956,1.00048038165956,324.892644554064,325.048717021832
18.23,100,0,3806.94511636535,113.718849871253,4,1.00048498847965,1.00048498847965,324.869936231398,325.027494407856
18.24,100,0,3807.56776452912,113.743174329863,4,1.00048959345728,1.00048959345728,324.847238721932,325.006281804627
18.25,100,0,3808.19011637605,113.767489518332,4,1.00049419659302,1.00049419659302,324.824552020627,324.985079207566
18.26,100,0,3808.81217204424,113.791795439044,4,1.00049879788745,1.00049879788745,324.801876122444,324.963886612094
18.27,100,0,3809.43393167169,113.816092094386,4,1.00050339734114,1.00050339734114,324.779211022351,324.942704013638
18.28,100,0,3810.05539539635,113.840379486742,4,1.00050799495468,1.00050799495468,324.756556715314,324.921531407624
18.29,100,0,3810.67656335611,113.864657618501,4,1.00051259072863,1.00051259072863,324.733913196303,324.900368789481
18.3,100,0,3811.29743568878,113.888926492047,4,1.00051718466359,1.00051718466359,324.71128046029,324.87921615464
18.31,100,0,3811.91801253212,113.913186109768,4,1.00052177676013,1.00052177676013,324.688658502251,324.858073498534
18.32,100,0,3812.53829402383,113.937436474052,4,1.00052636701881,1.00052636701881,324.666047317162,324.836940816598
18.33,100,0,3813.15828030154,113.961677587286,4,1.00053095544023,1.00053095544023,324.643446900001,324.815818104269
18.34,100,0,3813.7779715028,113.985909451859,4,1.00053554202497,1.00053554202497,324.620857245753,324.794705356988
18.35,100,0,3814.39736776512,114.010132070158,4,1.00054012677358,1.00054012677358,324.598278349398,324.773602570194
18.36,100,0,3815.01646922593,114.034345444573,4,1.00054470968667,1.00054470968667,324.575710205925,324.752509739331
18.37,100,0,3815.63527602262,114.058549577492,4,1.00054929076479,1.00054929076479,324.553152810321,324.731426859844
18.38,100,0,3816.25378829249,114.082744471306,4,1.00055387000854,1.00055387000854,324.530606157577,324.710353927181
18.39,100,0,3816.87200617279,114.106930128404,4,1.00055844741848,1.00055844741848,324.508070242686,324.68929093679
18.4,100,0,3817.48992980069,114.131106551177,4,1.0005630229952,1.0005630229952,324.485545060645,324.668237884123
18.41,100,0,3818.10755931333,114.155273742014,4,1.00056759673927,1.00056759673927,324.46303060645,324.647194764634
18.42,100,0,3818.72489484775,114.179431703307,4,1.00057216865126,1.00057216865126,324.440526875102,324.626161573778
18.43,100,0,3819.34193654095,114.203580437448,4,1.00057673873176,1.00057673873176,324.418033861603,324.605138307013
18.44,100,0,3819.95868452986,114.227719946827,4,1.00058130698134,1.00058130698134,324.395551560958,324.584124959797
18.45,100,0,3820.57513895134,114.251850233837,4,1.00058587340058,1.00058587340058,324.373079968174,324.563121527592
18.46,100,0,3821.19129994219,114.275971300869,4,1.00059043799006,1.00059043799006,324.35061907826,324.542128005862
18.47,100,0,3821.80716763915,114.300083150318,4,1.00059500075034,1.00059500075034,324.328168886227,324.521144390071
18.48,100,0,3822.42274217891,114.324185784575,4,1.00059956168202,1.00059956168202,324.30572938709,324.50017067569
18.49,100,0,3823.03802369806,114.348279206034,4,1.00060412078566,1.00060412078566,324.283300575865,324.479206858184
18.5,100,0,3823.65301233317,114.372363417089,4,1.00060867806184,1.00060867806184,324.260882447569,324.458252933028
18.51,100,0,3824.2677082207,114.396438420134,4,1.00061323351114,1.00061323351114,324.238474997225,324.437308895693
18.52,100,0,3824.8821114971,114.420504217563,4,1.00061778713413,1.00061778713413,324.216078219855,324.416374741657
18.53,100,0,3825.49622229871,114.444560811771,4,1.00062233893139,1.00062233893139,324.193692110485,324.395450466396
