TimeSeconds,RPM,SpeedMPH,Gear,CommandedGear,AppliedGear,GearRatio,FaultGate
8.98,3567.42222724319,72.591586131699,3,3,3,1,0
8.99,3569.20058281221,72.6347469218649,3,3,3,1,0
9,3570.98104740351,72.6778920715847,3,3,3,1,0
9.01,3572.76241303117,72.7210220782317,3,3,3,1,0
9.02,3574.54395449498,72.7641372411309,3,3,3,1,0
9.03,3576.32523626593,72.807237740782,3,3,3,1,0
9.04,3578.10599671719,72.8503236863507,3,3,3,1,0
9.05,3579.88607868081,72.8933951441555,3,3,3,1,0
9.06,3581.66538776854,72.9364521547654,3,3,3,1,0
9.07,3583.44386734282,72.9794947432665,3,3,3,1,0
9.08,3585.22148347815,73.0225229254312,3,3,3,1,0
9.09,3586.9982159206,73.0655367114262,3,3,3,1,0
9.1,3588.77405264996,73.1085361080432,3,3,3,1,0
9.11,3590.54898660743,73.1515211200411,3,3,3,1,0
9.12,3592.32301372523,73.194491750954,3,3,3,1,0
9.13,3594.0961317397,73.2374480035783,3,3,3,1,0
9.14,3595.86833947581,73.2803898802661,3,3,3,1,0
9.15,3597.63963641578,73.3233173831018,3,3,3,1,0
9.16,3599.41002243878,73.3662305140094,3,3,3,1,0
9.17,3601.1763374688,73.4091291485279,3,3,3,1,0
9.18,3602.93054381794,73.4520116288753,3,3,3,1,0
9.19,3604.6765140055,73.4948761054799,3,3,3,1,0
9.2,3606.41704442114,73.5377214615044,3,3,3,1,0
9.21,3608.15381565168,73.5805470293613,3,3,3,1,0
9.22,3609.88783837543,73.6233524111741,3,3,3,1,0
9.23,3611.61972087903,73.6661373710648,3,3,3,1,0
9.24,3613.34982962112,73.7089017705081,3,3,3,1,0
9.25,3615.07838564882,73.7516455295133,3,3,3,1,0
9.26,3616.80552252447,73.7943686033039,3,3,3,1,0
9.27,3618.53132114664,73.8370709682991,3,3,3,1,0
9.28,3620.2558306935,73.8797526136834,3,3,3,1,0
9.29,3621.97908122636,73.922413536333,3,3,3,1,0
9.3,3623.70109127874,73.965053737761,3,3,3,1,0
9.31,3625.42187242858,74.007673222277,3,3,3,1,0
9.32,3627.14143205449,74.0502719958778,3,3,3,1,0
9.33,3628.85977499822,74.0928500655783,3,3,3,1,0
9.34,3630.57690456793,74.1354074390078,3,3,3,1,0
9.35,3632.29282314407,74.1779441241661,3,3,3,1,0
9.36,3634.00753254542,74.220460129276,3,3,3,1,0
9.37,3635.72103425039,74.2629554626947,3,3,3,1,0
9.38,3637.43332953084,74.3054301328595,3,3,3,1,0
9.39,3639.14441953312,74.3478841482556,3,3,3,1,0
9.4,3640.85430532712,74.3903175173959,3,3,3,1,0
9.41,3642.56298793597,74.4327302488096,3,3,3,1,0
9.42,3644.27046835412,74.4751223510344,3,3,3,1,0
9.43,3645.97674755818,74.5174938326124,3,3,3,1,0
9.44,3647.68182651365,74.5598447020875,3,3,3,1,0
9.45,3649.38570617887,74.6021749680035,3,3,3,1,0
9.46,3651.08838750754,74.6444846389035,3,3,3,1,0
9.47,3652.78987145015,74.6867737233289,3,3,3,1,0
9.48,3654.49015895489,74.7290422298192,3,3,3,1,0
9.49,3656.18925096826,74.771290166912,3,3,3,1,0
9.5,3657.88714843533,74.8135175431425,3,3,3,1,0
9.51,3659.58385230002,74.8557243670435,3,3,3,1,0
9.52,3661.27936350514,74.8979106471458,3,3,3,1,0
9.53,3662.97368299255,74.9400763919774,3,3,3,1,0
9.54,3664.66681170315,74.982221610064,3,3,3,1,0
9.55,3666.35875057696,75.024346309929,3,3,3,1,0
9.56,3668.04950055307,75.0664505000933,3,3,3,1,0
9.57,3669.73906256972,75.1085341890753,3,3,3,1,0
9.58,3671.42743756426,75.150597385391,3,3,3,1,0
9.59,3673.11462647318,75.192640097554,3,3,3,1,0
9.6,3674.80063023212,75.2346623340754,3,3,3,1,0
9.61,3676.48544977583,75.2766641034639,3,3,3,1,0
9.62,3678.16908603822,75.3186454142257,3,3,3,1,0
9.63,3679.85153995235,75.3606062748647,3,3,3,1,0
9.64,3681.53281245039,75.4025466938821,3,3,3,1,0
9.65,3683.21290446369,75.444466679777,3,3,3,1,0
9.66,3684.89181692273,75.4863662410458,3,3,3,1,0
9.67,3686.56955075713,75.5282453861825,3,3,3,1,0
9.68,3688.24610689568,75.5701041236788,3,3,3,1,0
9.69,3689.92148626629,75.6119424620238,3,3,3,1,0
9.7,3691.59568979605,75.6537604097042,3,3,3,1,0
9.71,3693.26871841117,75.6955579752044,3,3,3,1,0
9.72,3694.94057303703,75.7373351670062,3,3,3,1,0
9.73,3696.61125459817,75.7790919935889,3,3,3,1,0
9.74,3698.28076401826,75.8208284634296,3,3,3,1,0
9.75,3699.94910222014,75.8625445850028,3,3,3,1,0
9.76,3701.61627012581,75.9042403667806,3,3,3,1,0
9.77,3703.28226865641,75.9459158172327,3,3,3,1,0
9.78,3704.94709873226,75.9875709448263,3,3,3,1,0
9.79,3706.61076127281,76.0292057580262,3,3,3,1,0
9.8,3708.27325719668,76.0708202652947,3,3,3,1,0
9.81,3709.93458742168,76.1124144750918,3,3,3,1,0
9.82,3711.59475286473,76.153988395875,3,3,3,1,0
9.83,3713.25375444195,76.1955420360994,3,3,3,1,0
9.84,3714.9115930686,76.2370754042175,3,3,3,1,0
9.85,3716.56826965913,76.2785885086796,3,3,3,1,0
9.86,3718.22378512713,76.3200813579334,3,3,3,1,0
9.87,3719.87814038537,76.3615539604243,3,3,3,1,0
9.88,3721.53133634577,76.4030063245951,3,3,3,1,0
9.89,3723.18337391944,76.4444384588864,3,3,3,1,0
9.9,3724.83425401665,76.4858503717361,3,3,3,1,0
9.91,3726.48397754683,76.5272420715798,3,3,3,1,0
9.92,3728.1325454186,76.5686135668508,3,3,3,1,0
9.93,3729.77995853973,76.6099648659798,3,3,3,1,0
9.94,3731.42621781717,76.651295977395,3,3,3,1,0
9.95,3733.07132415705,76.6926069095224,3,3,3,1,0
9.96,3734.71527846467,76.7338976707855,3,3,3,1,0
9.97,3736.3580816445,76.7751682696051,3,3,3,1,0
9.98,3737.9997346002,76.8164187144001,3,3,3,1,0
9.99,3739.64023823459,76.8576490135864,3,3,3,1,0
10,3741.27959344967,76.898859175578,3,3,3,1,0
10.01,3756.19255026403,76.9413788015424,3,3,3,1,0
10.02,3766.06949172129,76.9858911549931,3,3,3,1,0
10.03,3772.77843926335,77.0316495748317,3,3,3,1,0
10.04,3777.55058795792,77.0781606280004,3,3,3,1,0
10.05,3781.159056387,77.1251140087449,3,3,3,1,0
10.06,3784.07536045854,77.1723203112953,3,3,3,1,0
10.07,3786.58216601614,77.2196659418917,3,3,3,1,0
10.08,3788.8472498968,77.2670834644963,3,3,3,1,0
10.09,3790.96964037816,77.3145330754582,3,3,3,1,0
10.1,3793.00761125701,77.3619913555439,3,3,3,1,0
10.11,3794.99540254684,77.4094445488791,3,3,3,1,0
10.12,3796.95312043542,77.4568845827092,3,3,3,1,0
10.13,3798.89257059297,77.5043067218944,3,3,3,1,0
10.14,3800.82068655545,77.5517081903385,3,3,3,1,0
10.15,3802.74154220807,77.5990873617547,3,3,3,1,0
10.16,3804.65753259412,77.64644328486,3,3,3,1,0
10.17,3806.57006674575,77.6937754047951,3,3,3,1,0
10.18,3808.47997430491,77.7410833996318,3,3,3,1,0
10.19,3810.38774426834,77.7883670843831,3,3,3,1,0
10.2,3812.29366523661,77.8356263546171,3,3,3,1,0
10.21,3814.19790784854,77.8828611533162,3,3,3,1,0
10.22,3816.10057326261,77.930071451387,3,3,3,1,0
10.23,3818.00172168711,77.977257236192,3,3,3,1,0
10.24,3819.90138917993,78.0244185047959,3,3,3,1,0
10.25,3821.7995975471,78.0715552599873,3,3,3,1,0
10.26,3823.69636017875,78.1186675079329,3,3,3,1,0
10.27,3825.591685492,78.1657552567938,3,3,3,1,0
10.28,3827.48557896336,78.2128185159084,3,3,3,1,0
10.29,3829.37804432921,78.2598572953104,3,3,3,1,0
10.3,3831.2690842954,78.3068716054432,3,3,3,1,0
10.31,3833.15870095686,78.3538614569918,3,3,3,1,0
10.32,3835.04689604597,78.4008268607824,3,3,3,1,0
10.33,3836.93367107961,78.4477678277238,3,3,3,1,0
10.34,3838.81902744628,78.4946843687721,3,3,3,1,0
10.35,3840.7029664578,78.54157649491,3,3,3,1,0
10.36,3842.58548937993,78.5884442171348,3,3,3,1,0
10.37,3844.46659745057,78.6352875464505,3,3,3,1,0
10.38,3846.34629189057,78.682106493864,3,3,3,1,0
10.39,3848.22457391016,78.7289010703823,3,3,3,1,0
10.4,3850.10144471276,78.7756712870109,3,3,3,1,0
10.41,3851.97690549728,78.8224171547529,3,3,3,1,0
10.42,3853.85095745943,78.8691386846088,3,3,3,1,0
10.43,3855.72360179256,78.9158358875756,3,3,3,1,0
10.44,3857.59483968816,78.9625087746471,3,3,3,1,0
10.45,3859.46467233609,79.0091573568135,3,3,3,1,0
10.46,3861.3331009248,79.0557816450614,3,3,3,1,0
10.47,3863.20012664143,79.1023816503738,3,3,3,1,0
10.48,3865.06575067185,79.1489573837302,3,3,3,1,0
10.49,3866.92997420071,79.1955088561064,3,3,3,1,0
10.5,3868.79279841147,79.2420360784743,3,3,3,1,0
10.51,3870.6542244864,79.2885390618025,3,3,3,1,0
10.52,3872.51425360662,79.3350178170556,3,3,3,1,0
10.53,3874.37288695205,79.3814723551948,3,3,3,1,0
10.54,3876.23012570148,79.4279026871775,3,3,3,1,0
10.55,3878.0859710325,79.4743088239574,3,3,3,1,0
10.56,3879.9404241216,79.5206907764846,3,3,3,1,0
10.57,3881.79348614405,79.5670485557057,3,3,3,1,0
10.58,3883.64515827403,79.6133821725632,3,3,3,1,0
10.59,3885.49544168452,79.6596916379963,3,3,3,1,0
10.6,3887.34433754738,79.7059769629406,3,3,3,1,0
10.61,3889.19184703331,79.7522381583276,3,3,3,1,0
10.62,3891.03797131185,79.7984752350856,3,3,3,1,0
10.63,3892.88271155143,79.8446882041389,3,3,3,1,0
10.64,3894.72606891929,79.8908770764084,3,3,3,1,0
10.65,3896.56804458157,79.9370418628113,3,3,3,1,0
10.66,3898.40863970323,79.9831825742609,3,3,3,1,0
10.67,3900.24785544813,80.0292992216671,3,3,3,1,0
10.68,3902.08569297896,80.0753918159361,3,3,3,1,0
10.69,3903.92215345728,80.1214603679703,3,3,3,1,0
10.7,3905.75723804351,80.1675048886687,3,3,3,1,0
10.71,3907.59094789696,80.2135253889265,3,3,3,1,0
10.72,3909.42328417578,80.2595218796351,3,3,3,1,0
10.73,3911.25424803699,80.3054943716824,3,3,3,1,0
10.74,3913.0838406365,80.3514428759529,3,3,3,1,0
10.75,3914.91206312906,80.3973674033269,3,3,3,1,0
10.76,3916.73891666833,80.4432679646815,3,3,3,1,0
10.77,3918.5644024068,80.48914457089,3,3,3,1,0
10.78,3920.38852149586,80.534997232822,3,3,3,1,0
10.79,3922.21127508579,80.5808259613436,3,3,3,1,0
10.8,3924.03266432571,80.6266307673171,3,3,3,1,0
10.81,3925.85269036365,80.6724116616012,3,3,3,1,0
10.82,3927.67135434651,80.718168655051,3,3,3,1,0
10.83,3929.48865742006,80.763901758518,3,3,3,1,0
10.84,3931.30460072897,80.8096109828499,3,3,3,1,0
10.85,3933.11918541679,80.8552963388909,3,3,3,1,0
10.86,3934.93241262594,80.9009578374815,3,3,3,1,0
10.87,3936.74428349776,80.9465954894586,3,3,3,1,0
10.88,3938.55479917243,80.9922093056554,3,3,3,1,0
10.89,3940.36396078907,81.0377992969015,3,3,3,1,0
10.9,3942.17176948566,81.0833654740229,3,3,3,1,0
10.91,3943.97822639908,81.128907847842,3,3,3,1,0
10.92,3945.78333266509,81.1744264291773,3,3,3,1,0
10.93,3947.58708941837,81.2199212288439,3,3,3,1,0
10.94,3949.38949779248,81.2653922576534,3,3,3,1,0
10.95,3951.19055891988,81.3108395264134,3,3,3,1,0
10.96,3952.99027393193,81.3562630459282,3,3,3,1,0
10.97,3954.78864395888,81.4016628269983,3,3,3,1,0
10.98,3956.5856701299,81.4470388804205,3,3,3,1,0
10.99,3958.38135357305,81.4923912169882,3,3,3,1,0
11,3960.17569541528,81.537719847491,3,3,3,1,0
11.01,3961.96869678248,81.5830247827149,3,3,3,1,0
11.02,3963.76035879942,81.6283060334424,3,3,3,1,0
11.03,3965.55068258978,81.673563610452,3,3,3,1,0
11.04,3967.33966927616,81.7187975245192,3,3,3,1,0
11.05,3969.12731998006,81.7640077864152,3,3,3,1,0
11.06,3970.9136358219,81.8091944069081,3,3,3,1,0
11.07,3972.698617921,81.8543573967621,3,3,3,1,0
11.08,3974.4822673956,81.8994967667379,3,3,3,1,0
11.09,3976.26458536286,81.9446125275924,3,3,3,1,0
11.1,3978.04557293886,81.9897046900792,3,3,3,1,0
11.11,3979.82523123858,82.0347732649479,3,3,3,1,0
11.12,3981.60356137594,82.0798182629448,3,3,3,1,0
11.13,3983.38056446376,82.1248396948125,3,3,3,1,0
11.14,3985.1562416138,82.1698375712898,3,3,3,1,0
11.15,3986.93059393674,82.2148119031121,3,3,3,1,0
11.16,3988.70362254216,82.2597627010112,3,3,3,1,0
11.17,3990.47532853861,82.304689975715,3,3,3,1,0
11.18,3992.24571303352,82.3495937379481,3,3,3,1,0
11.19,3994.01477713328,82.3944739984314,3,3,3,1,0
11.2,3995.7825219432,82.439330767882,3,3,3,1,0
11.21,3997.54894856751,82.4841640570138,3,3,3,1,0
11.22,3999.31405810939,82.5289738765366,3,3,3,1,0
11.23,4001.07800488217,82.5737602426833,3,3,3,1,0
11.24,4002.84125310545,82.6185232451562,3,3,3,1,0
11.25,4004.60362526891,82.6632629927177,3,3,3,1,0
11.26,4006.36496516215,82.7079795585696,3,3,3,1,0
11.27,4008.12517538219,82.7526729923605,3,3,3,1,0
11.28,4009.88419531345,82.7973433290041,3,3,3,1,0
11.29,4011.64198736431,82.8419905941916,3,3,3,1,0
11.3,4013.39852836016,82.8866148078377,3,3,3,1,0
11.31,4015.15380415828,82.9312159862375,3,3,3,1,0
11.32,4016.90780627686,82.9757941434161,3,3,3,1,0
11.33,4018.66052978376,83.0203492919739,3,3,3,1,0
11.34,4020.41197197368,83.0648814436161,3,3,3,1,0
11.35,4022.16213153878,83.1093906094853,3,3,3,1,0
11.36,4023.91100804852,83.153876800369,3,3,3,1,0
11.37,4025.65860162324,83.198340026831,3,3,3,1,0
11.38,4027.40491272925,83.2427802992926,3,3,3,1,0
11.39,4029.14994205005,83.2871976280852,3,3,3,1,0
11.4,4030.89369040547,83.3315920234816,3,3,3,1,0
11.41,4032.63615870078,83.3759634957171,3,3,3,1,0
11.42,4034.37734789471,83.4203120550019,3,3,3,1,0
11.43,4036.11725897932,83.4646377115296,3,3,3,1,0
11.44,4037.85589296729,83.5089404754817,3,3,3,1,0
11.45,4039.59325088397,83.5532203570313,3,3,3,1,0
11.46,4041.32933376231,83.5974773663447,3,3,3,1,0
11.47,4043.06414263973,83.6417115135831,3,3,3,1,0
11.48,4044.79767855607,83.6859228089031,3,3,3,1,0
11.49,4046.52994255235,83.7301112624571,3,3,3,1,0
11.5,4048.26093567,83.7742768843942,3,3,3,1,0
11.51,4049.9906589503,83.8184196848596,3,3,3,1,0
11.52,4051.71911343411,83.8625396739954,3,3,3,1,0
11.53,4053.44630016165,83.9066368619403,3,3,3,1,0
11.54,4055.17222017236,83.9507112588298,3,3,3,1,0
11.55,4056.89687450485,83.9947628747963,3,3,3,1,0
11.56,4058.62026419684,84.0387917199688,3,3,3,1,0
11.57,4060.34239028511,84.0827978044734,3,3,3,1,0
11.58,4062.06325380551,84.1267811384327,3,3,3,1,0
11.59,4063.78285579292,84.1707417319666,3,3,3,1,0
11.6,4065.50119728127,84.2146795951914,3,3,3,1,0
11.61,4067.2182793035,84.2585947382207,3,3,3,1,0
11.62,4068.9341028916,84.3024871711645,3,3,3,1,0
11.63,4070.64866907658,84.34635690413,3,3,3,1,0
11.64,4072.36197888849,84.3902039472211,3,3,3,1,0
11.65,4074.07403335639,84.4340283105387,3,3,3,1,0
11.66,4075.78483350838,84.4778300041803,3,3,3,1,0
11.67,4077.49438037159,84.5216090382406,3,3,3,1,0
11.68,4079.20267497217,84.5653654228109,3,3,3,1,0
11.69,4080.90971833533,84.6090991679794,3,3,3,1,0
11.7,4082.61551148528,84.6528102838314,3,3,3,1,0
11.71,4084.32005544529,84.6964987804486,3,3,3,1,0
11.72,4086.02335123764,84.7401646679101,3,3,3,1,0
11.73,4087.72539988367,84.7838079562915,3,3,3,1,0
11.74,4089.42620240374,84.8274286556654,3,3,3,1,0
11.75,4091.12575981725,84.8710267761012,3,3,3,1,0
11.76,4092.82407314266,84.9146023276652,3,3,3,1,0
11.77,4094.52114339744,84.9581553204206,3,3,3,1,0
11.78,4096.21697159813,85.0016857644274,3,3,3,1,0
11.79,4097.91155876029,85.0451936697426,3,3,3,1,0
11.8,4099.60490589853,85.0886790464198,3,3,3,1,0
11.81,4101.29701402651,85.1321419045097,3,3,3,1,0
11.82,4102.98788415694,85.1755822540598,3,3,3,1,0
11.83,4104.67751730156,85.2190001051146,3,3,3,1,0
11.84,4106.36591447118,85.2623954677151,3,3,3,1,0
11.85,4108.05307667564,85.3057683518995,3,3,3,1,0
11.86,4109.73900492384,85.3491187677029,3,3,3,1,0
11.87,4111.42370022372,85.3924467251569,3,3,3,1,0
11.88,4113.1071635823,85.4357522342904,3,3,3,1,0
11.89,4114.78939600562,85.4790353051289,3,3,3,1,0
11.9,4116.47039849879,85.5222959476949,3,3,3,1,0
11.91,4118.15017206599,85.5655341720076,3,3,3,1,0
11.92,4119.82871771042,85.6087499880833,3,3,3,1,0
11.93,4121.50603643437,85.6519434059351,3,3,3,1,0
11.94,4123.18212923918,85.6951144355728,3,3,3,1,0
11.95,4124.85699712525,85.7382630870033,3,3,3,1,0
11.96,4126.53064109203,85.7813893702302,3,3,3,1,0
11.97,4128.20306213805,85.8244932952541,3,3,3,1,0
11.98,4129.87426126088,85.8675748720724,3,3,3,1,0
11.99,4131.54423945719,85.9106341106794,3,3,3,1,0
12,4133.21299772267,85.9536710210662,3,3,3,1,0
12.01,4134.88053705212,85.9966856132209,3,3,3,1,0
12.02,4136.54685843937,86.0396778971285,3,3,3,1,0
12.03,4138.21196287735,86.0826478827707,3,3,3,1,0
12.04,4139.87585135803,86.1255955801261,3,3,3,1,0
12.05,4141.53852487247,86.1685209991703,3,3,3,1,0
12.06,4143.1999844108,86.2114241498757,3,3,3,1,0
12.07,4144.86023096221,86.2543050422116,3,3,3,1,0
12.08,4146.51926551498,86.2971636861441,3,3,3,1,0
12.09,4148.17708905646,86.3400000916363,3,3,3,1,0
12.1,4149.83370257307,86.3828142686481,3,3,3,1,0
12.11,4151.4891070503,86.4256062271364,3,3,3,1,0
12.12,4153.14330347274,86.4683759770546,3,3,3,1,0
12.13,4154.79629282403,86.5111235283535,3,3,3,1,0
12.14,4156.44807608692,86.5538488909804,3,3,3,1,0
12.15,4158.09865424322,86.5965520748796,3,3,3,1,0
12.16,4159.74802827383,86.6392330899922,3,3,3,1,0
12.17,4161.39619915873,86.6818919462565,3,3,3,1,0
12.18,4163.04316787699,86.7245286536072,3,3,3,1,0
12.19,4164.68893540675,86.7671432219762,3,3,3,1,0
12.2,4166.33350272525,86.8097356612922,3,3,3,1,0
12.21,4167.97687080882,86.8523059814807,3,3,3,1,0
12.22,4169.61904063286,86.8948541924643,3,3,3,1,0
12.23,4171.26001317187,86.9373803041622,3,3,3,1,0
12.24,4172.89978939945,86.9798843264906,3,3,3,1,0
12.25,4174.53837028828,87.0223662693627,3,3,3,1,0
12.26,4176.17575681012,87.0648261426884,3,3,3,1,0
12.27,4177.81194993585,87.1072639563745,3,3,3,1,0
12.28,4179.44695063543,87.1496797203249,3,3,3,1,0
12.29,4181.0807598779,87.1920734444401,3,3,3,1,0
12.3,4182.71337863143,87.2344451386176,3,3,3,1,0
12.31,4184.34480786326,87.2767948127517,3,3,3,1,0
12.32,4185.97504853974,87.3191224767339,3,3,3,1,0
12.33,4187.60410162631,87.3614281404521,3,3,3,1,0
12.34,4189.23196808753,87.4037118137915,3,3,3,1,0
12.35,4190.85864888703,87.445973506634,3,3,3,1,0
12.36,4192.48414498757,87.4882132288583,3,3,3,1,0
12.37,4194.108457351,87.5304309903401,3,3,3,1,0
12.38,4195.73158693829,87.5726268009521,3,3,3,1,0
12.39,4197.35353470948,87.6148006705636,3,3,3,1,0
12.4,4198.97430162375,87.6569526090409,3,3,3,1,0
12.41,4200.59388863938,87.6990826262474,3,3,3,1,0
12.42,4202.21229671375,87.7411907320431,3,3,3,1,0
12.43,4203.82952680335,87.783276936285,3,3,3,1,0
12.44,4205.44557986379,87.8253412488269,3,3,3,1,0
12.45,4207.06045684978,87.8673836795197,3,3,3,1,0
12.46,4208.67415871514,87.909404238211,3,3,3,1,0
12.47,4210.28668641283,87.9514029347453,3,3,3,1,0
12.48,4211.89804089488,87.9933797789641,3,3,3,1,0
12.49,4213.50822311247,88.0353347807057,3,3,3,1,0
12.5,4215.11723401589,88.0772679498052,3,3,3,1,0
12.51,4216.72507455453,88.1191792960947,3,3,3,1,0
12.52,4218.33174567693,88.1610688294033,3,3,3,1,0
12.53,4219.93724833071,88.2029365595568,3,3,3,1,0
12.54,4221.54158346263,88.2447824963779,3,3,3,1,0
12.55,4223.14475201858,88.2866066496863,3,3,3,1,0
12.56,4224.74675494356,88.3284090292985,3,3,3,1,0
12.57,4226.34759318169,88.3701896450279,3,3,3,1,0
12.58,4227.94726767622,88.4119485066848,3,3,3,1,0
12.59,4229.54577936954,88.4536856240765,3,3,3,1,0
12.6,4231.14312920312,88.495401007007,3,3,3,1,0
12.61,4232.73931811761,88.5370946652773,3,3,3,1,0
12.62,4234.33434705276,88.5787666086853,3,3,3,1,0
12.63,4235.92821694745,88.6204168470257,3,3,3,1,0
12.64,4237.52092873969,88.6620453900902,3,3,3,1,0
12.65,4239.11248336662,88.7036522476673,3,3,3,1,0
12.66,4240.70288176453,88.7452374295425,3,3,3,1,0
12.67,4242.29212486882,88.786800945498,3,3,3,1,0
12.68,4243.88021361403,88.8283428053132,3,3,3,1,0
12.69,4245.46714893383,88.869863018764,3,3,3,1,0
12.7,4247.05293176105,88.9113615956236,3,3,3,1,0
12.71,4248.63756302762,88.9528385456618,3,3,3,1,0
12.72,4250.22104366462,88.9942938786454,4,4,4,0.677,0
12.73,4033.40772566864,89.1124341649069,4,4,4,0.677,0
12.74,3862.57958515653,89.210389127615,4,4,4,0.677,0
12.75,3727.68556647595,89.2930854539746,4,4,4,0.677,0
12.76,3620.27945196624,89.3644084219586,4,4,4,0.677,0
12.77,3533.43700780499,89.4272220661888,4,4,4,0.677,0
12.78,3461.82280807559,89.4834722420916,4,4,4,0.677,0
12.79,3402.43898732438,89.53451655461,4,4,4,0.677,0
12.8,3353.8501535014,89.5810785691118,4,4,4,0.677,0
12.81,3314.88908416506,89.6236949936733,4,4,4,0.677,0
12.82,3283.51203603655,89.6633012273351,4,4,4,0.677,0
12.83,3258.48149887632,89.70052003095,4,4,4,0.677,0
12.84,3238.87982178224,89.7357308710464,4,4,4,0.677,0
12.85,3223.52497700403,89.7694035827572,4,4,4,0.677,0
12.86,3211.41864180638,89.8019770232596,4,4,4,0.677,0
12.87,3201.86129535181,89.8336909278707,4,4,4,0.677,0
12.88,3194.45865486747,89.8647079823759,4,4,4,0.677,0
12.89,3189.09880596678,89.8951438548331,4,4,4,0.677,0
12.9,3185.25995182235,89.9251473544777,4,4,4,0.677,0
12.91,3182.54984474707,89.9548282054282,4,4,4,0.677,0
12.92,3180.68096013365,89.984266817505,4,4,4,0.677,0
12.93,3179.44100665925,90.0135225492935,4,4,4,0.677,0
12.94,3178.67238575192,90.0426394603318,4,4,4,0.677,0
12.95,3178.25761992257,90.0716503898766,4,4,4,0.677,0
12.96,3178.1088664596,90.1005798910401,4,4,4,0.677,0
12.97,3178.16028674516,90.1294463652759,4,4,4,0.677,0
12.98,3178.36244563439,90.1582636286448,4,4,4,0.677,0
12.99,3178.67817353089,90.1870420688145,4,4,4,0.677,0
13,3179.07949357543,90.2157895041239,4,4,4,0.677,0
13.01,3179.5453308775,90.2445118239424,4,4,4,0.677,0
13.02,3180.05979965118,90.2732134674414,4,4,4,0.677,0
13.03,3180.61091953088,90.3018977823808,4,4,4,0.677,0
13.04,3181.18965183942,90.3305672944548,4,4,4,0.677,0
13.05,3181.78917508355,90.3592239097709,4,4,4,0.677,0
13.06,3182.40433972434,90.3878690672207,4,4,4,0.677,0
13.07,3183.0312575292,90.4165038532381,4,4,4,0.677,0
13.08,3183.66638080515,90.4451291802152,4,4,4,0.677,0
13.09,3184.30559698217,90.4737459062188,4,4,4,0.677,0
13.1,3184.94771476837,90.5023543442665,4,4,4,0.677,0
13.11,3185.59198160779,90.5309547078488,4,4,4,0.677,0
13.12,3186.23782385226,90.5595471597513,4,4,4,0.677,0
13.13,3186.88480419482,90.5881318241198,4,4,4,0.677,0
13.14,3187.53258924167,90.6167087956509,4,4,4,0.677,0
13.15,3188.18092480487,90.6452781465948,4,4,4,0.677,0
13.16,3188.82961707534,90.6738399320915,4,4,4,0.677,0
13.17,3189.47851827514,90.7023941942366,4,4,4,0.677,0
13.18,3190.12751572228,90.7309409651809,4,4,4,0.677,0
13.19,3190.77652349555,90.7594802694926,4,4,4,0.677,0
13.2,3191.42547608065,90.788012125958,4,4,4,0.677,0
13.21,3192.07432352625,90.8165365489542,4,4,4,0.677,0
13.22,3192.72302775075,90.8450535494957,4,4,4,0.677,0
13.23,3193.37155972624,90.8735631360327,4,4,4,0.677,0
13.24,3194.01989733112,90.9020653150594,4,4,4,0.677,0
13.25,3194.66802371241,90.9305600915784,4,4,4,0.677,0
13.26,3195.31592603679,90.9590474694541,4,4,4,0.677,0
13.27,3195.96359453786,90.9875274516833,4,4,4,0.677,0
13.28,3196.61102178947,91.0160000406009,4,4,4,0.677,0
13.29,3197.25820215136,91.0444652380366,4,4,4,0.677,0
13.3,3197.90513134614,91.0729230454353,4,4,4,0.677,0
13.31,3198.55180613668,91.1013734639486,4,4,4,0.677,0
13.32,3199.19822407978,91.1298164945038,4,4,4,0.677,0
13.33,3199.84438333832,91.158252137858,4,4,4,0.677,0
13.34,3200.49036903327,91.1866803962488,4,4,4,0.677,0
13.35,3201.13635580964,91.2151012851862,4,4,4,0.677,0
13.36,3201.78228719853,91.2435148229195,4,4,4,0.677,0
13.37,3202.42811457342,91.2719210234287,4,4,4,0.677,0
13.38,3203.07380079711,91.3003198974334,4,4,4,0.677,0
13.39,3203.71931751135,91.3287114531626,4,4,4,0.677,0
13.4,3204.36464306639,91.3570956969421,4,4,4,0.677,0
13.41,3205.00976093922,91.3854726336437,4,4,4,0.677,0
13.42,3205.65465852507,91.4138422670282,4,4,4,0.677,0
13.43,3206.29932621403,91.4422046000075,4,4,4,0.677,0
13.44,3206.94375668537,91.470559634845,4,4,4,0.677,0
13.45,3207.58794436839,91.4989073733085,4,4,4,0.677,0
13.46,3208.23188503026,91.5272478167872,4,4,4,0.677,0
13.47,3208.87557546101,91.5555809663813,4,4,4,0.677,0
13.48,3209.5190132328,91.5839068229701,4,4,4,0.677,0
13.49,3210.16219651583,91.6122253872645,4,4,4,0.677,0
13.5,3210.80512393764,91.6405366598465,4,4,4,0.677,0
13.51,3211.44779447554,91.6688406412004,4,4,4,0.677,0
13.52,3212.09020737432,91.6971373317355,4,4,4,0.677,0
13.53,3212.73236208338,91.7254267318043,4,4,4,0.677,0
13.54,3213.37425820861,91.7537088417161,4,4,4,0.677,0
13.55,3214.01589547559,91.7819836617474,4,4,4,0.677,0
13.56,3214.65727370149,91.8102511921499,4,4,4,0.677,0
13.57,3215.2983927735,91.8385114331568,4,4,4,0.677,0
13.58,3215.9392526324,91.8667643849869,4,4,4,0.677,0
